N,q,init_name,init_value,iteration,mean_rel_error,max_rel_error,mean_abs_f
4096,16.0,n^(1/q)/2,0.840896,8,0.0000000033,0.0000013428,0.0000004618
4096,16.0,n^(1/q)/2,0.840896,9,0.0000000000,0.0000000000,0.0000004615
4096,16.0,n^(1/q)*2,3.363586,0,2.3141174316,2.3635857105,1.0000000000
4096,16.0,n^(1/q)*2,3.363586,1,0.6570587754,0.6817928553,0.9995872974
4096,16.0,n^(1/q)*2,3.363586,2,0.1714706123,0.2713969052,19.1198196411
4096,16.0,n^(1/q)*2,3.363586,3,0.1217758358,0.2241616845,7.0010414124
4096,16.0,n^(1/q)*2,3.363586,4,0.0734956861,0.1745041013,2.4177420139
4096,16.0,n^(1/q)*2,3.363586,5,0.0327841751,0.1234214157,0.7151254416
4096,16.0,n^(1/q)*2,3.363586,6,0.0082054846,0.0737607852,0.1421557516
4096,16.0,n^(1/q)*2,3.363586,7,0.0007429587,0.0319634229,0.0118152983
4096,16.0,n^(1/q)*2,3.363586,8,0.0000160078,0.0071807262,0.0002483109
4096,16.0,n^(1/q)*2,3.363586,9,0.0000000484,0.0004060333,0.0000011577
4096,16.0,max+1,1.000000,0,0.0147069683,0.1335400194,0.3220906258
4096,16.0,max+1,1.000000,1,0.0035941030,0.0832251534,0.0637163147
4096,16.0,max+1,1.000000,2,0.0004111295,0.0391567536,0.0065813074
4096,16.0,max+1,1.000000,3,0.0000137641,0.0104375659,0.0002135242
4096,16.0,max+1,1.000000,4,0.0000000773,0.0008449128,0.0000016013
4096,16.0,max+1,1.000000,5,0.0000000023,0.0000057842,0.0000004624
4096,16.0,max+1,1.000000,6,0.0000000013,0.0000001192,0.0000004615
4096,16.0,max+1,1.000000,7,0.0000000022,0.0000001192,0.0000004615
4096,16.0,max+1,1.000000,8,0.0000000013,0.0000001192,0.0000004615
4096,16.0,max+1,1.000000,9,0.0000000022,0.0000001192,0.0000004615
4096,16.0,max+n^(1/2q),1.296840,0,0.2777670026,0.2968395948,0.9771599770
4096,16.0,max+n^(1/2q),1.296840,1,0.3611148000,0.4235487282,1214.6873779297
4096,16.0,max+n^(1/2q),1.296840,2,0.3208261728,0.3861025274,460.5356750488
4096,16.0,max+n^(1/2q),1.296840,3,0.2780244052,0.3466951251,174.4531707764
4096,16.0,max+n^(1/2q),1.296840,4,0.2326565385,0.3047921360,65.9246063232
4096,16.0,max+n^(1/2q),1.296840,5,0.1848656386,0.2602934837,24.7522373199
4096,16.0,max+n^(1/2q),1.296840,6,0.1353436559,0.2132071853,9.1356182098
4096,16.0,max+n^(1/2q),1.296840,7,0.0861890242,0.1638580114,3.2218511105
4096,16.0,max+n^(1/2q),1.296840,8,0.0424823798,0.1134295538,1.0067629814
4096,16.0,max+n^(1/2q),1.296840,9,0.0127493758,0.0651840717,0.2286908925
4096,32.0,n^(1/q),1.296840,0,0.2926406860,0.2968395948,0.9997121096
4096,32.0,n^(1/q),1.296840,1,0.3536796570,0.3812060952,1134766.2500000000
4096,32.0,n^(1/q),1.296840,2,0.3334389329,0.3616974652,423927.7500000000
4096,32.0,n^(1/q),1.296840,3,0.3125628531,0.3415785432,158371.7500000000
4096,32.0,n^(1/q),1.296840,4,0.2910313606,0.3208239973,59164.7812500000
4096,32.0,n^(1/q),1.296840,5,0.2688239813,0.2994137704,22102.7734375000
4096,32.0,n^(1/q),1.296840,6,0.2459197938,0.2773271501,8257.0078125000
4096,32.0,n^(1/q),1.296840,7,0.2222979367,0.2545429468,3084.4399414062
4096,32.0,n^(1/q),1.296840,8,0.1979390532,0.2310398817,1152.0437011719
4096,32.0,n^(1/q),1.296840,9,0.1728288978,0.2067973912,430.1261291504
4096,32.0,eps=0.1,0.100000,0,0.9003237486,0.9045689106,101161577931247314788803932061696.0000000000
4096,32.0,eps=0.1,0.100000,1,0.8972079754,0.9015692472,37789713063416484972548029677568.0000000000
4096,32.0,eps=0.1,0.100000,2,0.8939946890,0.8984761834,14116631631343303331560715976704.0000000000
4096,32.0,eps=0.1,0.100000,3,0.8906810284,0.8952859044,5273382782191797045235327959040.0000000000
4096,32.0,eps=0.1,0.100000,4,0.8872636557,0.8919953704,1969913190990728259825171431424.0000000000
4096,32.0,eps=0.1,0.100000,5,0.8837394118,0.8886014223,735877528755520881674407641088.0000000000
4096,32.0,eps=0.1,0.100000,6,0.8801049590,0.8851007223,274893335323938150920002469888.0000000000
4096,32.0,eps=0.1,0.100000,7,0.8763568997,0.8814899921,102688652527569557272215420928.0000000000
4096,32.0,eps=0.1,0.100000,8,0.8724916577,0.8777657747,38360203230967103469276626944.0000000000
4096,32.0,eps=0.1,0.100000,9,0.8685054779,0.8739243746,14329792057493519223167647744.0000000000
4096,32.0,eps=1.0,1.000000,0,0.0032377853,0.0456893705,0.1328555942
4096,32.0,eps=1.0,1.000000,1,0.0006333934,0.0224103201,0.0218726695
4096,32.0,eps=1.0,1.000000,2,0.0000485060,0.0066034165,0.0015624203
4096,32.0,eps=1.0,1.000000,3,0.0000007548,0.0006667693,0.0000246426
4096,32.0,eps=1.0,1.000000,4,0.0000000021,0.0000071671,0.0000008938
4096,32.0,eps=1.0,1.000000,5,0.0000000009,0.0000001192,0.0000008639
4096,32.0,eps=1.0,1.000000,6,0.0000000010,0.0000001192,0.0000008640
4096,32.0,eps=1.0,1.000000,7,0.0000000009,0.0000001192,0.0000008639
4096,32.0,eps=1.0,1.000000,8,0.0000000010,0.0000001192,0.0000008640
4096,32.0,eps=1.0,1.000000,9,0.0000000009,0.0000001192,0.0000008639
4096,32.0,n^(1/q)/2,0.648420,0,0.3536796570,0.3812060952,1134766.2500000000
4096,32.0,n^(1/q)/2,0.648420,1,0.3334389329,0.3616974652,423927.7500000000
4096,32.0,n^(1/q)/2,0.648420,2,0.3125628531,0.3415785432,158371.7500000000
4096,32.0,n^(1/q)/2,0.648420,3,0.2910313606,0.3208239973,59164.7812500000
4096,32.0,n^(1/q)/2,0.648420,4,0.2688239813,0.2994137704,22102.7734375000
4096,32.0,n^(1/q)/2,0.648420,5,0.2459197938,0.2773271501,8257.0078125000
4096,32.0,n^(1/q)/2,0.648420,6,0.2222979367,0.2545429468,3084.4399414062
4096,32.0,n^(1/q)/2,0.648420,7,0.1979390532,0.2310398817,1152.0437011719
4096,32.0,n^(1/q)/2,0.648420,8,0.1728288978,0.2067973912,430.1261291504
4096,32.0,n^(1/q)/2,0.648420,9,0.1469687223,0.1817985475,160.4268188477
4096,32.0,n^(1/q)*2,2.593679,0,1.5852813721,1.5936791897,1.0000000000
4096,32.0,n^(1/q)*2,2.593679,1,0.2926406860,0.2968395948,0.9997121096
4096,32.0,n^(1/q)*2,2.593679,2,0.3536796570,0.3812060952,1134766.2500000000
4096,32.0,n^(1/q)*2,2.593679,3,0.3334389329,0.3616974652,423927.7500000000
4096,32.0,n^(1/q)*2,2.593679,4,0.3125628531,0.3415785432,158371.7500000000
4096,32.0,n^(1/q)*2,2.593679,5,0.2910313606,0.3208239973,59164.7812500000
4096,32.0,n^(1/q)*2,2.593679,6,0.2688239813,0.2994137704,22102.7734375000
4096,32.0,n^(1/q)*2,2.593679,7,0.2459197938,0.2773271501,8257.0078125000
4096,32.0,n^(1/q)*2,2.593679,8,0.2222979367,0.2545429468,3084.4399414062
4096,32.0,n^(1/q)*2,2.593679,9,0.1979390532,0.2310398817,1152.0437011719
4096,32.0,max+1,1.000000,0,0.0032377853,0.0456893705,0.1328555942
4096,32.0,max+1,1.000000,1,0.0006333934,0.0224103201,0.0218726695
4096,32.0,max+1,1.000000,2,0.0000485060,0.0066034165,0.0015624203
4096,32.0,max+1,1.000000,3,0.0000007548,0.0006667693,0.0000246426
4096,32.0,max+1,1.000000,4,0.0000000021,0.0000071671,0.0000008938
4096,32.0,max+1,1.000000,5,0.0000000009,0.0000001192,0.0000008639
4096,32.0,max+1,1.000000,6,0.0000000010,0.0000001192,0.0000008640
4096,32.0,max+1,1.000000,7,0.0000000009,0.0000001192,0.0000008639
4096,32.0,max+1,1.000000,8,0.0000000010,0.0000001192,0.0000008640
4096,32.0,max+1,1.000000,9,0.0000000009,0.0000001192,0.0000008639
4096,32.0,max+n^(1/2q),1.138789,0,0.1351014376,0.1387885809,0.9819670320
4096,32.0,max+n^(1/2q),1.138789,1,0.4324442744,0.4534079731,71881488.0000000000
4096,32.0,max+n^(1/2q),1.138789,2,0.4146751463,0.4362179041,26853326.0000000000
4096,32.0,max+n^(1/2q),1.138789,3,0.3963485658,0.4184880853,10031825.0000000000
4096,32.0,max+n^(1/2q),1.138789,4,0.3774469495,0.4002014399,3747683.2500000000
4096,32.0,max+n^(1/2q),1.138789,5,0.3579521775,0.3813402057,1400060.1250000000
4096,32.0,max+n^(1/2q),1.138789,6,0.3378455341,0.3618861139,523035.6250000000
4096,32.0,max+n^(1/2q),1.138789,7,0.3171077073,0.3418203294,195396.2812500000
4096,32.0,max+n^(1/2q),1.138789,8,0.2957188487,0.3211233318,72996.4140625000
4096,32.0,max+n^(1/2q),1.138789,9,0.2736585736,0.2997749448,27270.0019531250
4096,64.0,n^(1/q),1.138789,0,0.1379088163,0.1387885809,0.9997385740
4096,64.0,n^(1/q),1.138789,1,0.4310455918,0.4423183799,4658068126171136.0000000000
4096,64.0,n^(1/q),1.138789,2,0.4221517742,0.4335768223,1726924074254336.0000000000
4096,64.0,n^(1/q),1.138789,3,0.4131188095,0.4246983826,640234802905088.0000000000
4096,64.0,n^(1/q),1.138789,4,0.4039446414,0.4156808853,237359488565248.0000000000
4096,64.0,n^(1/q),1.138789,5,0.3946269453,0.4065221548,87998125309952.0000000000
4096,64.0,n^(1/q),1.138789,6,0.3851635456,0.3972200155,32624263299072.0000000000
4096,64.0,n^(1/q),1.138789,7,0.3755521178,0.3877722025,12095036850176.0000000000
4096,64.0,n^(1/q),1.138789,8,0.3657903671,0.3781763911,4484087939072.0000000000
4096,64.0,n^(1/q),1.138789,9,0.3558759689,0.3684303164,1662423924736.0000000000
4096,64.0,eps=0.1,0.100000,0,0.9000772238,0.9020569921,inf
4096,64.0,eps=0.1,0.100000,1,nan,nan,nan
4096,64.0,eps=0.1,0.100000,2,nan,nan,nan
4096,64.0,eps=0.1,0.100000,3,nan,nan,nan
4096,64.0,eps=0.1,0.100000,4,nan,nan,nan
4096,64.0,eps=0.1,0.100000,5,nan,nan,nan
4096,64.0,eps=0.1,0.100000,6,nan,nan,nan
4096,64.0,eps=0.1,0.100000,7,nan,nan,nan
4096,64.0,eps=0.1,0.100000,8,nan,nan,nan
4096,64.0,eps=0.1,0.100000,9,nan,nan,nan
4096,64.0,eps=1.0,1.000000,0,0.0007725498,0.0205703843,0.0617749803
4096,64.0,eps=1.0,1.000000,1,0.0001362270,0.0092964349,0.0093076695
4096,64.0,eps=1.0,1.000000,2,0.0000085703,0.0023258016,0.0005531387
4096,64.0,eps=1.0,1.000000,3,0.0000000860,0.0001670794,0.0000065405
4096,64.0,eps=1.0,1.000000,4,0.0000000003,0.0000008173,0.0000011827
4096,64.0,eps=1.0,1.000000,5,0.0000000004,0.0000001192,0.0000011808
4096,64.0,eps=1.0,1.000000,6,0.0000000002,0.0000001192,0.0000011809
4096,64.0,eps=1.0,1.000000,7,0.0000000004,0.0000001192,0.0000011808
4096,64.0,eps=1.0,1.000000,8,0.0000000002,0.0000001192,0.0000011809
4096,64.0,eps=1.0,1.000000,9,0.0000000004,0.0000001192,0.0000011808
4096,64.0,n^(1/q)/2,0.569394,0,0.4310455918,0.4423183799,4658068126171136.0000000000
4096,64.0,n^(1/q)/2,0.569394,1,0.4221517742,0.4335768223,1726924074254336.0000000000
4096,64.0,n^(1/q)/2,0.569394,2,0.4131188095,0.4246983826,640234802905088.0000000000
4096,64.0,n^(1/q)/2,0.569394,3,0.4039446414,0.4156808853,237359488565248.0000000000
4096,64.0,n^(1/q)/2,0.569394,4,0.3946269453,0.4065221548,87998125309952.0000000000
4096,64.0,n^(1/q)/2,0.569394,5,0.3851635456,0.3972200155,32624263299072.0000000000
4096,64.0,n^(1/q)/2,0.569394,6,0.3755521178,0.3877722025,12095036850176.0000000000
4096,64.0,n^(1/q)/2,0.569394,7,0.3657903671,0.3781763911,4484087939072.0000000000
4096,64.0,n^(1/q)/2,0.569394,8,0.3558759689,0.3684303164,1662423924736.0000000000
4096,64.0,n^(1/q)/2,0.569394,9,0.3458064497,0.3585315943,616324136960.0000000000
4096,64.0,n^(1/q)*2,2.277577,0,1.2758176327,1.2775771618,1.0000000000
4096,64.0,n^(1/q)*2,2.277577,1,0.1379088163,0.1387885809,0.9997385740
4096,64.0,n^(1/q)*2,2.277577,2,0.4310455918,0.4423183799,4658068126171136.0000000000
4096,64.0,n^(1/q)*2,2.277577,3,0.4221517742,0.4335768223,1726924074254336.0000000000
4096,64.0,n^(1/q)*2,2.277577,4,0.4131188095,0.4246983826,640234802905088.0000000000
4096,64.0,n^(1/q)*2,2.277577,5,0.4039446414,0.4156808853,237359488565248.0000000000
4096,64.0,n^(1/q)*2,2.277577,6,0.3946269453,0.4065221548,87998125309952.0000000000
4096,64.0,n^(1/q)*2,2.277577,7,0.3851635456,0.3972200155,32624263299072.0000000000
4096,64.0,n^(1/q)*2,2.277577,8,0.3755521178,0.3877722025,12095036850176.0000000000
4096,64.0,n^(1/q)*2,2.277577,9,0.3657903671,0.3781763911,4484087939072.0000000000
4096,64.0,max+1,1.000000,0,0.0007725498,0.0205703843,0.0617749803
4096,64.0,max+1,1.000000,1,0.0001362270,0.0092964349,0.0093076695
4096,64.0,max+1,1.000000,2,0.0000085703,0.0023258016,0.0005531387
4096,64.0,max+1,1.000000,3,0.0000000860,0.0001670794,0.0000065405
4096,64.0,max+1,1.000000,4,0.0000000003,0.0000008173,0.0000011827
4096,64.0,max+1,1.000000,5,0.0000000004,0.0000001192,0.0000011808
4096,64.0,max+1,1.000000,6,0.0000000002,0.0000001192,0.0000011809
4096,64.0,max+1,1.000000,7,0.0000000004,0.0000001192,0.0000011808
4096,64.0,max+1,1.000000,8,0.0000000002,0.0000001192,0.0000011809
4096,64.0,max+1,1.000000,9,0.0000000004,0.0000001192,0.0000011808
4096,64.0,max+n^(1/2q),1.067140,0,0.0663160384,0.0671404600,0.9833409786
4096,64.0,max+n^(1/2q),1.067140,1,0.4663766026,0.4719117284,293094684312469504.0000000000
4096,64.0,max+n^(1/2q),1.067140,2,0.4580352604,0.4636528492,108661298199265280.0000000000
4096,64.0,max+n^(1/2q),1.067140,3,0.4495635033,0.4552649260,40284774601850880.0000000000
4096,64.0,max+n^(1/2q),1.067140,4,0.4409592152,0.4467459023,14935102379261952.0000000000
4096,64.0,max+n^(1/2q),1.067140,5,0.4322203994,0.4380938113,5536997212946432.0000000000
4096,64.0,max+n^(1/2q),1.067140,6,0.4233449101,0.4293065071,2052775592591360.0000000000
4096,64.0,max+n^(1/2q),1.067140,7,0.4143306017,0.4203818738,761040019128320.0000000000
4096,64.0,max+n^(1/2q),1.067140,8,0.4051753879,0.4113177657,282146535112704.0000000000
4096,64.0,max+n^(1/2q),1.067140,9,0.3958768845,0.4021120667,104602317881344.0000000000
